Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Medio Impreso|La Nación|La Nación|""Acuña no usa universidades para hacer propaganda""|El presidente del Congreso, Luis Iberico, afirmó que César Acuña, candidato presidencial de Alianza Para el Progreso (APP), no utiliza las universidades de su propiedad en la campaña con miras a las elecciones del 2016. Las acusaciones en esa lineal Están siendo desmentidas, no hay ninguna utilización de las universidades para hacer propaganda política», manifestó Luis Iberico a la prensa.|15/12/2015|588.51|89.36|0|5|Luis Carlos Antonio Iberico Nuñez|César Acuña Peralta|Positivo|2015-12
Medio Impreso|Trome|Trome|Urresti el francotirador|Urresti dispara a los candidatos y está seguro que llegará a la segunda vuelta con Keiko.(...) ¿De dónde cree que César Acuña saca tanta plata para su campaña? Me permito sospechar.Si sacas la cuenta, sus spots de la universidad tienen aproximadamente dos años al aire, cada 10 minutos, paneles, pintas... No hay sitio donde vayas donde no se ve su cara. Se calcula que ha gastado más de 30 millones de dólares. Pregunto yo, de las tres universidades, de las cuales solamente se conoce la Vallejo, ¿cuántos alumnos tiene?, ¿cuánto pagan?|20/12/2015|42589.07|1714.53|0|8|Daniel Belizario Urresti Elera|César Acuña Peralta|Negativo|2015-12
Web|Correo|diariocorreo.pe|Apristas a César Acuña: “Su herencia son puentes sin cancelar y obras inconclusas”|Algunos representantes del Partido Aprista Peruano (PAP) salieron a responderle a César Acuña Peralta. (...) . El Apra, con Chavimochic, generó más de tres mil millones de dólares, es la que más a contribuido con La Libertad. Él ha hecho un puente en Mansiche (baipás), fiando, porque ese puente la tiene que pagar la gestión de Elidio (Espinoza). Ha hecho un puente en el óvalo Grau (baipás), y por hacer ese puente, dejaron de hacer como cinco colegios porque fue dinero del Ministerio de Educación (Minedu).|29/12/2015|702.1||0||José Murgia Zannier|César Acuña Peralta|Negativo|2015-12
Televisión|Canal N|Primero a las 12|Álvaro Gutiérrez: César acuña es el candidato de Nadine Heredia (Canal N)|Esta mañana, el excongresista Álvaro Gutiérrez aseguró que Nadine Heredia estaría apoyando la candidatura de César Acuña con miras a las elecciones presidenciales del 2016. En Canal N señaló que la primera dama tendría un convenio con el líder de APP para que en un eventual gobierno no la investiguen por los delitos que se le acusa. Además, el exparlamentario denunció que se estaría utilizando recursos del Estado para apoyar la campaña de Acuña. Agregó que el Ministerio de la Mujer habría usado a niños de un centro de menores de Lima Norte para un evento del candidato presidencial.|10/12/2015|2044||146||Álvaro Gutiérrez Cueva|César Acuña Peralta|Negativo|2015-12
Televisión|Canal N|N Portada|Gonzalo García, Renzo Reggiardo, y Javier Velásquez opinaron sobre incorporación de Anel Townsend a APP y posible alianza del PPC (Canal N)|El candidato presidencial César Acuña presentó a Anel Townsend como militante del partido Alianza Para el Progreso. De otro lado, el Partido Popular Cristiano continúa evaluando la conformación de alianzas con miras a las elecciones del 2016 (con el Partido Aprista, o con Alianza Para el Progreso, o con Peruanos Por el Kambio). .El congresista Renzo Reggiardo comentó que se trata de la incorporación de una persona con experiencia política. En otro momento, dijo que Acuña está tratando de ser convocante, aunque eso no necesariamente garantiza éxito. .Por su parte, Gonzalo García Núñez, miembro de Unidad Democrática, expresó su simpatía por Anel Townsend y dijo entender que el candidato César Acuña toma como bandera la lucha contra el fujimontesinismo. García Núñez dijo que el más favorecido con la incorporación de Townsend es el candidato de APP. .Sobre la alianza que evalúa el PPC, el congresista aprista Javier Velásquez dijo que hay conversaciones con el mencionado partido y que en las próximas horas se tomaría una decisión.|07/12/2015|11998||857||Renzo Andrés Reggiardo Barreto|César Acuña Peralta|Neutro|2015-12
Televisión|RPP|Central de Informaciones |Iberico: César Acuña tiene la misión de ser candidato (RPP TV)|El presidente del Congreso, Luis Iberico, señaló que el líder de Alianza por el Progreso, tiene la misión de ser candidato, tras las declaraciones de César Acuña quien dijo que no sabía de los aportes a su partido. .Por otro lado, el presidente del Jurado Nacional de Elecciones (JNE), Francisco Távara descartó compadrazgo con Acuña Peralta.|17/12/2015|1153.62||261||Francisco Artemio Távara Córdova|César Acuña Peralta|Neutro|2015-12
Radio|Radio San Borja|San Borja|Analista Alfonso Baella dijo que Lay no estaría cómodo en alianza con Acuña (San Borja)|El analista político Alfonso Baella exhortó a los ciudadanos a informarse para elegir con responsabilidad al próximo presidente de la República. Además, comentó que Humberto Lay, líder de Restauración Nacional, no se siente cómodo en su alianza con el partido de César Acuña.|23/12/2015|113.42||106||Alfonso Baella Herrera|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Del País|Del País|Pago de aguinaldo ya estaba presupuestado, reitera Iberico|El presidente del Congreso, Luis Iberico, rechazó las criticas contra la entrega de un aguinaldo de S/. 1, 500 a los trabajadores del Parlamento y legisladores por Navidad, al señalar que es un monto habitual entregado por estas festividades desde hace 20 años. Por otro lado, señaló que la publicidad de la universidad César Vallejo, abusiva al candidato presidencial César Acuña, data desde hace varios años, con la misma presentación.|30/12/2015|688.08|188.88|0|4|Luis Carlos Antonio Iberico Nuñez|César Acuña Peralta|Positivo|2015-12
Web|Correo|diariocorreo.pe|Alan García quiere que vean a Luis Favre como el ""malo"" aseguran|La presencia del estratega Luis Favre en la campaña de César Acuña no busca atacar ni destruir a otro candidato tal como lo advirtió el líder del APRA, Alan García, señaló hoy el vocero de Alianza para El Progreso (APP), Isaac Mekler...En declaraciones a ""Los Desayunos de Correo y USIL"", Isaac Mekler sostuvo que con su crítica Alan García busca distraer y confundir a la opinión publica cuando Luis Favre solo tuitea y su trabajo se centraría en asesorar al candidato César Acuña.|09/12/2015|702.1||0||Isaac Mekler Neiman|César Acuña Peralta|Positivo|2015-12
Medio Impreso|Correo|Correo|Tweet - Jorge del Castillo|“Acuña sigue sacando su propaganda burlando la ley, el @JNE_Peru no resuelve nada y se limita a exhortaciones. Los canales siguen cobrando”.|31/12/2015|191.28|20.58|0|4|Jorge Alfonso Alejandro Del Castillo Galvez|César Acuña Peralta|Negativo|2015-12
Radio|Exitosa|Rosana Cueva en Exitosa|Entrevista a Pedro Francke, economista y miembro de Frente Amplio (Exitosa)|Entrevista. Pedro Francke, economista y miembro de Frente Amplio, comentó sobre el debate en el Congreso sobre la disponibilidad de los fondos de las AFP por los jubilados. Criticó la presunta falta de respaldo del fujimorismo, PPK, Acuña u otros; además dijo que en el gobierno de Alan García no hizo nada similar. En ese aspecto, se refirió a las brechas en materia económica y la campaña que realiza Verónika Mendoza para presentar nuevas propuestas con transparencia.|03/12/2015|2249.1||1190||Pedro Andrés Francke Ballvé|César Acuña Peralta|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Despidos como cancha - Carlos Adrianzén Cabrera ,Decano de la Facultad de Economía de la UPC|Cerrando el año, encontramos que hemos pasado de crecer a un promedio quinquenal por persona de 5, 9%, entre el 2006 y el 2010, a uno de 2, 8%, entre el 2011 y el 2015. Nuestro ritmo se redujo a la mitad. La razón: severos errores de gobierno que han contribuido al colapso simultáneo de la exportación y la inversión privada. La fe irreflexiva en el gasto público nos ha pasado la cuenta. (...) Uno de los candidatos es el millonario César Acuña. Sin desmerecer el mérito demagógico de sus contendores, enfocar su caso trasciende lo folclórico. De hecho, configura un ejercicio interesante no solo por el peso electoral de sus millones, sino por la forma como presenta sus propuestas de gobierno. (...) Es decir, que reduzca presupuestos y planillas a un ritmo nunca visto; que incumpla compromisos fiscales (como la línea 2 del metro de Lima o la modernización de la refinería de Talara), y que asuma los abultados inconvenientes judiciales asociados a tomar este camino. Parafraseando a su mentor, la ministra tendrá que despedir, recortar presupuestos y enfrentar juicios de contratistas “como cancha”.|16/12/2015|2632.93|350.35|0|19|Carlos Adrianzén Cabrera|César Acuña Peralta|Negativo|2015-12
Web|La República|larepublica.pe|“CADE será prueba de fuego para Acuña”|Para el politólogo Martín Tanaka, investigador principal del Instituto de Estudios Peruanos (IEP) y miembro del comité del CADE 2015, los candidatos presidenciales llegan a este evento con diferentes expectativas y ánimos, pero asegura que quien tendrá la prueba más difícil será el líder de Alianza para el Progreso y ex alcalde de Trujillo, César Acuña Peralta.|03/12/2015|1014.43||0||Martín Tanaka|César Acuña Peralta|Neutro|2015-12
Radio|Radio San Borja|San Borja Noticias -Tarde |Declaraciones del vocero de APP Issac Mekler (San Borja)|Enlace telefónico. El vocero de Alianza Para el Progreso, Issac Mekler, sostuvo que Alan García desarrolla actividades de su campaña presidencial en las instalaciones de la Universidad San Martín de Porres. Añadió que denunciarán ese caso ante el Jurado Nacional de Elecciones. En otro momento, aclaró que APP no utiliza la infraestructura de César Vallejo en favor de la candidatura de César Acuña.|29/12/2015|652.7||610||Isaac Mekler Neiman|César Acuña Peralta|Positivo|2015-12
Web|Correo|diariocorreo.pe|APRA negocia alianzas con partidos de Renzo Reggiardo y Flores-Aráoz|Según adelantó la vocera de bancada, Esther Capuñay, hay tres precandidatos: el constitucionalista Alberto Borea, el congresista José Luna y el expremier César Villanueva...Sin embargo, Luna informó que su partido “está evaluando la posibilidad de una alianza”...“Yo soy una alternativa (de candidato) pero preferimos nosotros, por la premura del tiempo, ir en alianza. Nosotros tenemos propuestas del APRA, PPK y Acuña. Todos quieren a Solidaridad por lo que representa en Lima, pero este lunes tendremos la decisión”, afirmó a Correo.|04/12/2015|702.1||0||José Luna Bazo|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Del País|Del País|Iberico: todos los partidos deben dar cuenta de los aportes en campaña|Todos los partidos deben dar cuenta de los aportes que reciben durante la campaña electoral, dijo hoy el presidente del Congreso, Luis Iberico, al ser consultado por la decisión de la Comisión de Fiscalización de no citar a Keiko Fujimori para que explique lo recibido por su agrupación política en el 2011. “En las comisiones la cosas se definen por mayorías y hay que respetar lo que deciden las mayorías pero todos los partidos deben dar cuenta de los aportes”, señaló Iberico, quien recordó que hubo una serie de objeciones por este tema tanto al partido de Fujimori como a otras agrupaciones (...) También destacó la aprobación del informe en minoría de la Comisión de Inteligencia sobre el presunto seguimiento a algunos políticos hecho por la Dirección Nacional de Inteligencia (DINI).|11/12/2015|1729.89|411.88|0|3|Luis Carlos Antonio Iberico Nuñez|César Acuña Peralta|Positivo|2015-12
Web|Semana Económica|semanaeconomica.com|Elecciones 2016: presidente del JNE descartó vínculo de ""compadrazgo"" con César Acuña|Francisco Távara garantizó imparcialidad en torno a la denuncia contra el candidato presidencial de Alianza para el Progreso por el supuesto uso electoral de sus universidades. (...) No obstante, Francisco Távara admitió que sí recibió la distinción de Doctor Honoris Causa por parte de una de las universidades de César Acuña, aunque consideró a este hecho como irrelevante. Ello porque -dijo- otras casas superiores de estudio también lo han distinguido...|16/12/2015|103.45||0||Francisco Artemio Távara Córdova|César Acuña Peralta|Neutro|2015-12
