Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Televisión|RPP|Al Estilo Juliana|Entrevista a los analistas políticos Juan de la Puente, y Pedro Tenorio (RPP TV)|Entrevista. El analista político Juan de la Puente comentó sobre el desempeño del Gobierno en este año. En ese sentido, indicó que fue un acierto no ceder a la tentación de cerrar el Congreso cuando fue censurada Ana Jara; así como evitar que la desaceleración de la economía termine en un catastrófico 2.4%. No obstante, consideró que este ha sido el peor año para Ollanta Humala. Por su parte, Pedro Tenorio mencionó que los programas sociales como Beca 18 o Qali Warma han sido uno de los grandes logros de este Gobierno en el año; así como los avances en el ámbito educativo con un ministro de Educación que ha sabido plantear las políticas en su sector. Por otro lado, señaló que la oposición se ha dedicado más a la confrontación que a la propuesta. En otro momento, se refirió a la discrepancia que hubo en torno al lote 192, donde la ministra de Energía y Minas, el ministro de Economía y el ministro del Ambiente, tenían una posición distinta a la bancada del oficialismo. En tanto, Juan de la Puente destacó las movilizaciones que originaron la Ley Pulpín, la explotación del lote 192 por Petroperú, y las protestas contra el proyecto minero Tía María. También, recordó cuando el fujimorismo retrocedió al momento de interpelar al gabinete de Pedro Cateriano. En cuanto a los candidatos, se dijo que Daniel Urresti se dedica más a criticar a sus oponentes que a dar propuestas; que Keiko Fujimori ya tiene una campaña bien definida; que Pedro Pablo Kuczynski ha perdido la frescura que lo caracterizó en la campaña anterior; y también tomaron con humor la celebración de César Acuña cuando subió un punto en las encuestas.|30/12/2015|11372.66||2573||Juan Francisco De la Puente Mejía|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Correo|Correo|Así lo tuitearon|“Villarán antes defensora de DD.HH., hoy aval del procesado Urresti por la muerte de Bustíos y los hechos de sangre en Pichanaki. Inconsecuente”. Nidia Vilchez. Ex ministra aprista.|22/12/2015|172.15|18.97|0|4|Nidia Ruth Vílchez Yucra|Daniel Urresti Elera|Neutro|2015-12
Web|RPP|rpp.com.pe|Daniel Urresti propone a Daniel Abugattás como vicepresidente de su plancha|El suspendido congresista Daniel Abugattás dijo esta tarde que ya no se retirará de la política, como había adelantado, sino que se presentará a la reelección en el Congreso en los próximos comicios generales, siempre bajo la bandera del Partido Nacionalista...Incluso, Abugattás indicó que estaba dispuesto a integrar la plancha presidencial del precandidato nacionalista Daniel Urresti, siempre que así lo decidan las bases y el mismo candidato lo acepte.|18/12/2015|1700.92||0||Daniel Abugattás Majluf|Daniel Urresti Elera|Positivo|2015-12
Radio|Exitosa|Exitosa Noticias|Entrevista a Pedro Francke, miembro de la Comisión Política del Frente Amplio (Exitosa)|Entrevista. Pedro Francke, miembro de la Comisión Política del Frente Amplio, comentó acerca de los acuerdos políticos realizados y la reciente renuncia de Susel Paredes. En ese aspecto, explicó las acciones de unión de la izquierda con un propuesta única de cambio. Asimismo, una de las propuesta irá enfocada a las Pymes a través de un crédito, limpieza de la corrupción de la Policía, entre otros. Por otro lado, lamentó la inclusión de Susana Villarán al grupo de Daniel Urresti.|24/12/2015|1929.69||1021||Pedro Andrés Francke Ballvé|Daniel Urresti Elera|Neutro|2015-12
Web|Exitosa|exitosadiario.pe|Elecciones 2016 - Familia de Bustíos indignada al ver que Villarán va con Urresti|Sharmelly Bustíos, hija del desaparecido Hugo Bustíos, afirmó que la incorporación de la exalcaldesa de Lima Susana Villarán a la plancha de Daniel Urresti les generó indignación a ella y a su madre Margarita Patiño.|21/12/2015|71.5||0||Sharmelí Bustíos Patiño|Daniel Urresti Elera|Negativo|2015-12
Web|Expreso|expreso.com.pe|JNE y ONPE deben vigilar fondos|El Jurado Nacional de Elecciones (JNE) y la ONPE tienen la obligación de vigilar que el gobierno nacionalista no utilice los recursos del Estado como el Fondo de Estabilización Fiscal (FEF), ascendente a 4,293 millones de soles, en la campaña de su candidato presidencial Daniel Urresti..|23/12/2015|52||0||Gladys Natalie Condori Jahuira|Daniel Urresti Elera|Neutro|2015-12
Radio|RPP|La Rotativa del Aire (Tercera Edición)|Entrevista a Teófilo Gamarra, congresista de Gana Perú (RPP)|Enlace telefónico: El legislador de Gana Perú, Teófilo Gamarra, adelantó que el próximo 18 de diciembre en la Asamblea General de Delgados se ratificará la designación del exministro del Interior, Daniel Urresti, como candidato presidencial del nacional para las elecciones presidencial del 2016, luego de que ayer se produjera la elección de delegados a nivel nacional. Al referirse al impase presentado ayer durante esta elección, Gamarra manifestó que tuvieron un error administrativo en su partido, y que se solicitó al Jurado Nacional de Elecciones (JNE) que proporcionara la relación de militantes, pero esto no se pudo dar. Por otro lado, Gamarra destacó el trabajo emprendido por la gestión del presidente Ollanta Humala en la reforma de la educación como es Beca 18 y en los programa sociales, entre otros. Finalmente, expresó sus reparos por la decisión adoptada en la Comisión de Fiscalización del Congreso de pasar a 25 personas y cuatro empresas -tres vinculadas a Martín Belaúnde Lossio- de la condición de testigos a la de investigados, en el caso que se sigue por las agendas de Nadine Heredia. Recordó que el tema de las agendas ya está siendo investigado por el Ministerio Público y el Poder Judicial, y que se pidió citar a la lideresa del fujimorismo Keiko Fujimori ante la Comisión de Fiscalización por el tema de los aportes en su partido. .|14/12/2015|8184||744||Teófilo Gamarra Saldívar|Daniel Urresti Elera|Positivo|2015-12
Radio|Radio San Borja|San Borja Noticias -Tarde |Enlace telefónico con Héctor Becerril (San Borja)|Enlace telefónico. El fujimorista Héctor Becerril se pronunció sobre las discrepancias dentro de su partido por evaluación de congresistas. Calificó de delincuente a Nadine Heredia tras hablar de corrupción de otros partidos. “Resultaría muy tonto que César Acuña se acerque al nacionalismo puesto que es un partido que tiene 87% de desaprobación”, precisó.|16/12/2015|0||503||Héctor Virgilio Becerril Rodríguez|Daniel Urresti Elera|Negativo|2015-12
Medio Impreso|La República|La República|Alianzas electorales y planchas ’sui genéris’ que no terminan de encajar|Quizá los dos casos que han generado mayor polémica en el arranque de la campaña electoral son la voceada alianza entre los otroras contrincantes, Partido Aprista y el Partido Popular Cristiano (PPC) y la incorporación de la ex alcaldesa de Lima Susana Villarán en la plancha del Partido Nacionalista. En las elecciones generales del 2011, el Partido Aprista no presentó candidato y solo lista congresal. Mientras que en el caso del PPC, este participó en la denominada Alianza por el Gran Cambio de Pedro Pablo Kuczynski, que la conformaron también el Partido Humanista, Restauración Nacional y Alianza por el Progreso. Alianza que se diluyó posteriormente en el Congreso.|26/12/2015|2230.84|458.28|0|8|Martín Tanaka|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Expreso|Expreso|Urresti usa oficina congresal a favor de su candidatura|Durante más de una hora, Daniel Urresti y la bancada del Partido Nacionalista usaron las instalaciones del Congreso para coordinar su precandidatura presidencial. Esto configuraría el delito de uso ilegal de recursos del Estado, denunció el legislador Mauricio Mulder. (...) Ante ello, Mulder exigió que el Jurado Nacional de Elecciones y la Oficina Nacional de Procesos Electorales se pronuncien, porque esta conducta ilegal viene ejerciéndose desde hace meses, incluyendo al presidente Ollanta Humala.|14/12/2015|1872.09|305.96|0|5|Claude Maurice Mulder Bedoya|Daniel Urresti Elera|Negativo|2015-12
Web|El Comercio|elcomercio.pe|Cuatro fenómenos y rarezas del mundo político en este 2015|¡Militares a las calles!, gritaron algunos alcaldes distritales desde el verano y su grito fue recogido, faltaba más, por candidatos a la presidencia. Alejandro Toledo fue el primero en sugerir que se ajustara la Constitución para permitir esa militarización del combate a la delincuencia y así se lo planteó al primer ministro Pedro Cateriano en la ronda de diálogos gobierno/oposición de setiembre. (...)Sin embargo, todos los voceros militares, además del comandante (r) Ollanta Humala y el general (r) Daniel Urresti, por entonces ministro del Interior, rechazaron la sugerencia. Y también lo hicieron, ya calentada la campaña, candidatos como Keiko, PPK y Acuña, con distintos matices sobre los casos excepcionales en los que las Fuerzas Armadas podrían colaborar –como lo hacen ya– con el orden interno.|26/12/2015|5994.53||0||Fernando Vivas Sabroso|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|La República|La República|“No quiero echar leña, pero es evidente que han ocurrido irregularidades en el PPC”|Entrevista Alberto Beingolea. Como miembro de la Comisión de Defensa, ¿qué opina del ascenso de Luis Ramos Hume como comandante general? Ollanta Humala va a culminar su mandato con seis comandantes generales. Ahora está Ramos y eso me preocupa porque el Ejército ha sido manoseado, y siento que atrás de esto hay otras intenciones. En los puntos más alejados no hay personal autorizado del Jurado Nacional de Elecciones. En esos lugares la persona con más autoridad suele ser un militar. Eso puede alterar un proceso electoral. ¿Sugiere que podrían hacer ganar a Daniel Urresti? Eso no, pero sí que tengan bancada. Del interior del país vienen casi 100 congresistas, ¿y en manos de quién estará ese proceso? De los militares.|27/12/2015|5816.35|1015.2|0|10|Alberto Beingolea Delgado|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|El Men|El Men|Bronca|Los próximos me ses de campaña electoral se caracterizarán por ser una""lucha frontal"" por conquistar el segundo lugar de las preferencias electorales, en la que el factor Daniel Urresti jugará un rol importante, manifestó hoy el analista político, Luis Benavente.|18/12/2015|171.08|47.96|0|3|Luis Benavente Gianella|Daniel Urresti Elera|Positivo|2015-12
Radio|Exitosa|Nicolás Lucar en Exitosa|Víctor Andrés García Belaúnde se pronunció sobre planchas presidenciales (Exitosa)|Enlace telefónico. Víctor Andrés García Belaúnde comentó acerca de la participación de la exalcaldesa, Susana Villarán, en la plancha presidencial del candidato Daniel Urresti señalando que le sorprende esta nueva alianza. Asimismo, lamentó que partidos como Perú Posible aún no decidan a los integrantes de sus planchas presidenciales, pues esto debilitaría el sistema partidario. Con respecto a la elección de Alfredo Barnechea, destacó que en Acción Popular realizaron votaciones internas en coordinación con la ONPE y dijo que no lo imagina perdiendo en un debate ante Keiko Fujimori, César Acuña o Pedro Pablo Kuczysnki.|21/12/2015|765.45||405||Víctor Andrés García Belaúnde|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Expreso|Expreso|Izquierda caviar está ""en shock"" por Susana Villarán|""Con todas estas alianzas y vientres de alquiler, uno a veces no sabe qué pensar, pero lo cierto es que a Susana Villarán la hubiera imaginado hasta con Keiko antes que con Urresti. La izquierda caviar está en shock, porque han quedado desenmascarados"", expresó la congresista Lourdes Alcorta. Precisó que los comunistas siempre se caracterizaron por acusar a los militares de asesinatos y corrupción, pero es flagrante que la exalcaldesa de Lima ahora se una a un exgeneral que además ha tenido actitudes groseras contra las mujeres a quienes proclamaba defender.|22/12/2015|2805.06|457.48|0|5|Maria Lourdes Pia Luisa Alcorta Suero|Daniel Urresti Elera|Negativo|2015-12
Medio Impreso|Del País|Del País|Santos inocentes - José Manuel Casiano Collazos|28 de diciembre, ""Día de los inocentes"", ""Día de los Santos Inocentes"". Hacemos bromas, engaños. Esta tradición se celebra en Perú, Ecuador, Colombia, Bolivia, Chile , Venezuela, México , España, Uruguay, Guatemala y Filipinas. (...) El partido Nacionalista (Gana Perú), oficializó su plancha presidencial que encabeza el Gral EP Daniel Urresti (acusado del asesinato del periodista Hugo Bustíos, Huanta - Ayacucho, 1988). Lleva como Primera Vicepresidencia a Susana Villarán, quien declaró haber vuelto a la arena política porque no quiere que Keiko Fujimori gane las elecciones presidenciales. Ha llegado a al convicción de que no hay elementos que incriminen a Urresti en el asesinato del periodista Bustíos.Cancha santificada. No tengo ningún proceso judicial, respondió César Acuña, dueño (todo compra) de Alianza para el Progreso (APP) a la periodista Cecilia Valenzuela en entrevista que le hiciera inmediatamente de haber finalizado su intervención en CADE 2015. Bromeadas. PPK, declara: los gringo no quieren quitarle su nacionalidad, jo, jo, jo.|28/12/2015|1844.64|504.85|0|10|José Manuel Casiano Collazos|Daniel Urresti Elera|Negativo|2015-12
Web|La República|larepublica.pe|Conmigo esto no sucedía - Augusto Álvarez Rodrich|La gente no vota el 24 de diciembre sino el 10 de abril. Alfredo Barnechea sobre las encuestas.|28/12/2015|1014.43||0||Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Medio Impreso|Nuevo Sol|Nuevo Sol|Kenji Fujimori: Nacionalismo busca impedir que Keiko gane elecciones|El congresista Kenji Fujimori criticó la incorporación de Susana Villarán en la plancha presidencial del Partido Nacionalista. Sostuvo que solo buscan que su hermana Keiko no alcance la presidencia de la República. ""Para Susana Villarán más pesa el odio al fujimorismo que su defensa de género. Se alía con Daniel Urresti para que no gane Keiko. Que propositiva: escribió Kenji Fujimori en su cuenta en Twitter. El parlamentario también respondió a Nadine Heredia y sostuvo que el Partido Nacionalista prefiere ""sumar odios a su dizque defensa de género"". (...) A través de su cuenta en Twitter, la esposa de Ollanta Humala indicó que se ""enfrentó a la mafia"" durante su gestión en la Municipalidad de Lima.|22/12/2015|1355.56|205.95|0|5|Kenji Gerardo Fujimori Higuchi|Daniel Urresti Elera|Neutro|2015-12
